,Name,Price,Sales,Rating,Rating record,Discount(%),Date,Category,Ini_cat,Group_ID,Product_ID
958,HÀNG TẶNG KHÔNG BÁN - PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,165.0,37000.0,"4,9",11000.0,,2023-03-26,Pomelo,P,3,P3
959,SPECIAL COMBO gội xả bưởi Cocoon tặng 1 Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,430.0,361.0,5,101.0,,2023-03-26,Pomelo,P,9,P9
960,[Mã COSCN12 giảm 8%] Dầu gội bưởi Cocoon giúp giảm gãy rụng và làm mềm tóc 310ml,245.0,136000.0,"4,9",44000.0,,2023-03-26,Pomelo,P,13,P13
961,SPECIAL COMBO gội bưởi + nước dưỡng tóc tinh dầu bưởi tặng Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,410.0,30.0,5,12.0,,2023-03-26,Pomelo,P,8,P8
962,PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,165.0,13000.0,"4,9",33000.0,,2023-03-26,Pomelo,P,5,P5
963,HÀNG TẶNG KHÔNG BÁN - PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,165.0,37000.0,"4,9",11000.0,,2023-03-27,Pomelo,P,3,P3
964,PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,165.0,132000.0,"4,9",34000.0,,2023-03-27,Pomelo,P,5,P5
965,Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,465.0,43000.0,,0.0,,2023-02-23,Ginger,G,14,G14
966,Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,195.0,28000.0,,0.0,,2023-02-23,Ginger,G,13,G13
967,[Mã COSCN12 giảm 8%] Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,228000.0,,0.0,,2023-02-23,Ginger,G,19,G19
968,[Mã COSCN12 giảm 8%] Tinh chất nghệ Hưng Yên (serum) Cocoon sáng da chuyên sâu & mờ vết thâm 30ml,325.0,112000.0,,0.0,,2023-02-23,Ginger,G,22,G22
969,[Mã COSCN12 giảm 8%] Combo sáng da chuyên sâu từ nghệ Hưng Yên Cocoon,817.0,384.0,,0.0,,2023-02-23,Ginger,G,18,G18
970,[Mã COSCN12 giảm 8%] Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,96000.0,,0.0,,2023-02-23,Ginger,G,21,G21
971,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,41000.0,,0.0,,2023-02-23,Ginger,G,16,G16
972,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,385.0,935.0,,0.0,,2023-02-23,Ginger,G,3,G3
973,Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,11000.0,,0.0,,2023-02-23,Ginger,G,1,G1
974,SPECIAL COMBO sáng da cơ bản từ nghệ Hưng Yên Cocoon - Tặng mặt nạ nghệ Hưng Yên Cocoon 30ml,390.0,902.0,,0.0,,2023-02-23,Ginger,G,12,G12
975,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,32000.0,,0.0,,2023-02-23,Ginger,G,2,G2
976,[Mã COSCN12 giảm 8%] Xịt khoáng nghệ Hưng Yên Cocoon giúp sáng da và ngăn ngừa oxy hóa Cocoon 130ml,215.0,45000.0,,0.0,,2023-02-23,Ginger,G,23,G23
977,HÀNG TẶNG KHÔNG BÁN - Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,598.0,,0.0,,2023-02-23,Ginger,G,5,G5
978,HÀNG TẶNG KHÔNG BÁN - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,62000.0,,0.0,,2023-02-23,Ginger,G,7,G7
979,[Mã COSCN12 giảm 8%] Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,61000.0,,0.0,,2023-02-23,Ginger,G,20,G20
980,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước nghệ Hưng Yên 140ml TẶNG Mặt nạ nghệ 30ml Cocoon,340.0,439.0,,0.0,,2023-02-23,Ginger,G,15,G15
981,[Mã COSCN12 giảm 8%] Combo Nước nghệ Hưng Yên 140ml + Mặt nạ nghệ 30ml Cocoon,323.0,270.0,,0.0,,2023-02-23,Ginger,G,17,G17
982,HÀNG TẶNG KHÔNG BÁN - Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,14000.0,,0.0,,2023-02-23,Ginger,G,4,G4
983,HÀNG TẶNG KHÔNG BÁN - Bigsize Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,15000.0,,0.0,,2023-02-23,Ginger,G,6,G6
984,HÀNG TẶNG KHÔNG BÁN - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,18000.0,,0.0,,2023-02-23,Ginger,G,8,G8
985,HÀNG TẶNG KHÔNG BÁN - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,26000.0,5,850.0,,2023-02-09,Ginger,G,9,G9
986,Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,195.0,26000.0,4.9,810.0,,2023-02-09,Ginger,G,13,G13
987,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,385.0,880.0,4.9,297.0,,2023-02-09,Ginger,G,3,G3
988,[Mã COSCN12 giảm 8%] Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,94000.0,4.9,35000.0,,2023-02-09,Ginger,G,21,G21
989,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước nghệ Hưng Yên 140ml TẶNG Mặt nạ nghệ 30ml Cocoon,340.0,409.0,4.9,137.0,,2023-02-09,Ginger,G,15,G15
990,HÀNG TẶNG KHÔNG BÁN - Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,12000.0,5,407.0,,2023-02-09,Ginger,G,4,G4
991,SPECIAL COMBO sáng da cơ bản từ nghệ Hưng Yên Cocoon - Tặng mặt nạ nghệ Hưng Yên Cocoon 30ml,390.0,880.0,5,343.0,,2023-02-09,Ginger,G,12,G12
992,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,4000.0,4.9,16000.0,,2023-02-09,Ginger,G,16,G16
993,Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,11000.0,5,304.0,,2023-02-09,Ginger,G,1,G1
994,[Mã COSCN12 giảm 8%] Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,226000.0,5,88000.0,,2023-02-09,Ginger,G,19,G19
995,HÀNG TẶNG KHÔNG BÁN - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,17000.0,4.9,582.0,,2023-02-09,Ginger,G,8,G8
996,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,29000.0,4.9,938.0,,2023-02-09,Ginger,G,2,G2
997,HÀNG TẶNG KHÔNG BÁN - Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,593.0,4.9,176.0,,2023-02-09,Ginger,G,5,G5
998,[Mã COSCN12 giảm 8%] Combo Nước nghệ Hưng Yên 140ml + Mặt nạ nghệ 30ml Cocoon,323.0,264.0,4.9,109.0,,2023-02-09,Ginger,G,17,G17
999,[Mã COSCN12 giảm 8%] Xịt khoáng nghệ Hưng Yên Cocoon giúp sáng da và ngăn ngừa oxy hóa Cocoon 130ml,215.0,44000.0,4.9,16000.0,,2023-02-09,Ginger,G,23,G23
1000,HÀNG TẶNG KHÔNG BÁN - Bigsize Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,15000.0,5,646.0,,2023-02-09,Ginger,G,6,G6
1001,[Mã COSCN12 giảm 8%] Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,94000.0,4.9,35000.0,,2023-02-10,Ginger,G,21,G21
1002,[Mã COSCN12 giảm 8%] Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,226000.0, ,88000.0,,2023-02-10,Ginger,G,19,G19
1003,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước nghệ Hưng Yên 140ml TẶNG Mặt nạ nghệ 30ml Cocoon,340.0,409.0,4.9,137.0,,2023-02-10,Ginger,G,15,G15
1004,HÀNG TẶNG KHÔNG BÁN - Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,12000.0,5,414.0,,2023-02-10,Ginger,G,4,G4
1005,Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,11000.0,5,305.0,,2023-02-10,Ginger,G,1,G1
1006,Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,195.0,26000.0,4.9,814.0,,2023-02-10,Ginger,G,13,G13
1007,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,385.0,885.0,4.9,298.0,,2023-02-10,Ginger,G,3,G3
1008,[Mã COSCN12 giảm 8%] Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,6000.0, ,24000.0,,2023-02-10,Ginger,G,20,G20
1009,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,29000.0,4.9,947.0,,2023-02-10,Ginger,G,2,G2
1010,SPECIAL COMBO sáng da cơ bản từ nghệ Hưng Yên Cocoon - Tặng mặt nạ nghệ Hưng Yên Cocoon 30ml,390.0,882.0,5,343.0,,2023-02-10,Ginger,G,12,G12
1011,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,4000.0,4.9,16000.0,,2023-02-10,Ginger,G,16,G16
1012,HÀNG TẶNG KHÔNG BÁN - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,62000.0,5,2000.0,,2023-02-10,Ginger,G,7,G7
1013,[Mã COSCN12 giảm 8%] Combo Nước nghệ Hưng Yên 140ml + Mặt nạ nghệ 30ml Cocoon,323.0,266.0, ,109.0,,2023-02-10,Ginger,G,17,G17
1014,HÀNG TẶNG KHÔNG BÁN - Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,594.0,4.9,177.0,,2023-02-10,Ginger,G,5,G5
1015,HÀNG TẶNG KHÔNG BÁN - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,26000.0,5,850.0,,2023-02-10,Ginger,G,9,G9
1016,Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,465.0,4000.0,4.9,11000.0,,2023-02-10,Ginger,G,14,G14
1017,HÀNG TẶNG KHÔNG BÁN - Bigsize Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,15000.0,5,646.0,,2023-02-10,Ginger,G,6,G6
1018,HÀNG TẶNG KHÔNG BÁN - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,17000.0,4.9,583.0,,2023-02-10,Ginger,G,8,G8
1019,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước nghệ Hưng Yên 140ml TẶNG Mặt nạ nghệ 30ml Cocoon,340.0,411.0,4.9,137.0,,2023-02-11,Ginger,G,15,G15
1020,[Mã COSCN12 giảm 8%] Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,6000.0,5,24000.0,,2023-02-11,Ginger,G,20,G20
1021,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,385.0,892.0,4.9,298.0,,2023-02-11,Ginger,G,3,G3
1022,[Mã COSCN12 giảm 8%] Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,226000.0,5,88000.0,,2023-02-11,Ginger,G,19,G19
1023,HÀNG TẶNG KHÔNG BÁN - Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,12000.0,5,418.0,,2023-02-11,Ginger,G,4,G4
1024,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,4000.0,4.9,16000.0,,2023-02-11,Ginger,G,16,G16
1025,Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,11000.0,5,305.0,,2023-02-11,Ginger,G,1,G1
1026,SPECIAL COMBO sáng da cơ bản từ nghệ Hưng Yên Cocoon - Tặng mặt nạ nghệ Hưng Yên Cocoon 30ml,390.0,884.0,5,343.0,,2023-02-11,Ginger,G,12,G12
1027,Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,195.0,26000.0,4.9,817.0,,2023-02-11,Ginger,G,13,G13
1028,HÀNG TẶNG KHÔNG BÁN - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,26000.0,5,850.0,,2023-02-11,Ginger,G,9,G9
1029,[Mã COSCN12 giảm 8%] Combo sáng da chuyên sâu từ nghệ Hưng Yên Cocoon,817.0,384.0,5,137.0,,2023-02-11,Ginger,G,18,G18
1030,[Mã COSCN12 giảm 8%] Combo Nước nghệ Hưng Yên 140ml + Mặt nạ nghệ 30ml Cocoon,323.0,266.0,4.9,109.0,,2023-02-11,Ginger,G,17,G17
1031,HÀNG TẶNG KHÔNG BÁN - Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,594.0,4.9,177.0,,2023-02-11,Ginger,G,5,G5
1032,HÀNG TẶNG KHÔNG BÁN - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,62000.0,5,2000.0,,2023-02-11,Ginger,G,7,G7
1033,Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,465.0,4000.0,4.9,11000.0,,2023-02-11,Ginger,G,14,G14
1034,HÀNG TẶNG KHÔNG BÁN - Bigsize Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,15000.0,5,646.0,,2023-02-11,Ginger,G,6,G6
1035,HÀNG TẶNG KHÔNG BÁN - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,17000.0,4.9,588.0,,2023-02-11,Ginger,G,8,G8
1036,[Mã COSCN12 giảm 8%] Tinh chất nghệ Hưng Yên (serum) Cocoon sáng da chuyên sâu & mờ vết thâm 30ml,325.0,112000.0,4.9,42000.0,,2023-02-12,Ginger,G,22,G22
1037,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,385.0,897.0,4.9,300.0,,2023-02-12,Ginger,G,3,G3
1038,[Mã COSCN12 giảm 8%] Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,95000.0,4.9,35000.0,,2023-02-12,Ginger,G,21,G21
1039,Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,465.0,4000.0,4.9,11000.0,,2023-02-12,Ginger,G,14,G14
1040,[Mã COSCN12 giảm 8%] Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,227000.0,5,88000.0,,2023-02-12,Ginger,G,19,G19
1041,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,4000.0,4.9,16000.0,,2023-02-12,Ginger,G,16,G16
1042,Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,11000.0,5,306.0,,2023-02-12,Ginger,G,1,G1
1043,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước nghệ Hưng Yên 140ml TẶNG Mặt nạ nghệ 30ml Cocoon,340.0,413.0,4.9,137.0,,2023-02-12,Ginger,G,15,G15
1044,[Mã COSCN12 giảm 8%] Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,6000.0,5,24000.0,,2023-02-12,Ginger,G,20,G20
1045,SPECIAL COMBO sáng da cơ bản từ nghệ Hưng Yên Cocoon - Tặng mặt nạ nghệ Hưng Yên Cocoon 30ml,390.0,884.0,5,343.0,,2023-02-12,Ginger,G,12,G12
1046,HÀNG TẶNG KHÔNG BÁN - Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,12000.0,5,418.0,,2023-02-12,Ginger,G,4,G4
1047,[Mã COSCN12 giảm 8%] Combo sáng da chuyên sâu từ nghệ Hưng Yên Cocoon,817.0,384.0, ,138.0,,2023-02-12,Ginger,G,18,G18
1048,HÀNG TẶNG KHÔNG BÁN - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,17000.0,4.9,591.0,,2023-02-12,Ginger,G,8,G8
1049,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,29000.0,4.9,953.0,,2023-02-12,Ginger,G,2,G2
1050,HÀNG TẶNG KHÔNG BÁN - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,62000.0,5,2000.0,,2023-02-12,Ginger,G,7,G7
1051,[Mã COSCN12 giảm 8%] Combo Nước nghệ Hưng Yên 140ml + Mặt nạ nghệ 30ml Cocoon,323.0,266.0,4.9,109.0,,2023-02-12,Ginger,G,17,G17
1052,[Mã COSCN12 giảm 8%] Xịt khoáng nghệ Hưng Yên Cocoon giúp sáng da và ngăn ngừa oxy hóa Cocoon 130ml,215.0,44000.0,4.9,16000.0,,2023-02-12,Ginger,G,23,G23
1053,HÀNG TẶNG KHÔNG BÁN - Bigsize Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,15000.0,5,646.0,,2023-02-12,Ginger,G,6,G6
1054,[Mã COSCN12 giảm 8%] Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,227000.0,5,88000.0,,2023-02-13,Ginger,G,19,G19
1055,[Mã COSCN12 giảm 8%] Tinh chất nghệ Hưng Yên (serum) Cocoon sáng da chuyên sâu & mờ vết thâm 30ml,325.0,112000.0,4.9,42000.0,,2023-02-13,Ginger,G,22,G22
1056,Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,195.0,27000.0,4.9,823.0,,2023-02-13,Ginger,G,13,G13
1057,Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,465.0,41000.0,4.9,12000.0,,2023-02-13,Ginger,G,14,G14
1058,SPECIAL COMBO sáng da cơ bản từ nghệ Hưng Yên Cocoon - Tặng mặt nạ nghệ Hưng Yên Cocoon 30ml,390.0,886.0,5,343.0,,2023-02-13,Ginger,G,12,G12
1059,[Mã COSCN12 giảm 8%] Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,95000.0,4.9,35000.0,,2023-02-13,Ginger,G,21,G21
1060,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,385.0,901.0,4.9,303.0,,2023-02-13,Ginger,G,3,G3
1061,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,4000.0,4.9,16000.0,,2023-02-13,Ginger,G,16,G16
1062,HÀNG TẶNG KHÔNG BÁN - Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,12000.0,5,420.0,,2023-02-13,Ginger,G,4,G4
1063,[Mã COSCN12 giảm 8%] Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,6000.0,5,24000.0,,2023-02-13,Ginger,G,20,G20
1064,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,29000.0,4.9,955.0,,2023-02-13,Ginger,G,2,G2
1065,[Mã COSCN12 giảm 8%] Combo Nước nghệ Hưng Yên 140ml + Mặt nạ nghệ 30ml Cocoon,323.0,267.0,4.9,109.0,,2023-02-13,Ginger,G,17,G17
1066,HÀNG TẶNG KHÔNG BÁN - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,62000.0,5,2000.0,,2023-02-13,Ginger,G,7,G7
1067,Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,11000.0,5,307.0,,2023-02-13,Ginger,G,1,G1
1068,HÀNG TẶNG KHÔNG BÁN - Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,594.0,4.9,177.0,,2023-02-13,Ginger,G,5,G5
1069,HÀNG TẶNG KHÔNG BÁN - Bigsize Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,15000.0,5,646.0,,2023-02-13,Ginger,G,6,G6
1070,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước nghệ Hưng Yên 140ml TẶNG Mặt nạ nghệ 30ml Cocoon,340.0,418.0,4.9,138.0,,2023-02-13,Ginger,G,15,G15
1071,[Mã COSCN12 giảm 8%] Xịt khoáng nghệ Hưng Yên Cocoon giúp sáng da và ngăn ngừa oxy hóa Cocoon 130ml,215.0,44000.0,4.9,16000.0,,2023-02-13,Ginger,G,23,G23
1072,HÀNG TẶNG KHÔNG BÁN - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,17000.0,4.9,591.0,,2023-02-13,Ginger,G,8,G8
1073,Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,465.0,41000.0,"4,9",12000.0,,2023-02-15,Ginger,G,14,G14
1074,Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,195.0,27000.0,"4,9",830.0,,2023-02-15,Ginger,G,13,G13
1075,[Mã COSCN12 giảm 8%] Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,227000.0,5,88000.0,,2023-02-15,Ginger,G,19,G19
1076,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,3000.0,"4,9",976.0,,2023-02-15,Ginger,G,2,G2
1077,[Mã COSCN12 giảm 8%] Tinh chất nghệ Hưng Yên (serum) Cocoon sáng da chuyên sâu & mờ vết thâm 30ml,325.0,112000.0,"4,9",42000.0,,2023-02-15,Ginger,G,22,G22
1078,[Mã COSCN12 giảm 8%] Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,95000.0,"4,9",35000.0,,2023-02-15,Ginger,G,21,G21
1079,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,385.0,913.0,"4,9",306.0,,2023-02-15,Ginger,G,3,G3
1080,Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,11000.0,5,309.0,,2023-02-15,Ginger,G,1,G1
1081,[Mã COSCN12 giảm 8%] Xịt khoáng nghệ Hưng Yên Cocoon giúp sáng da và ngăn ngừa oxy hóa Cocoon 130ml,215.0,45000.0,"4,9",16000.0,,2023-02-15,Ginger,G,23,G23
1082,HÀNG TẶNG KHÔNG BÁN - Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,295.0,13000.0,5,434.0,,2023-02-15,Ginger,G,4,G4
1083,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,41000.0,"4,9",16000.0,,2023-02-15,Ginger,G,16,G16
1084,HÀNG TẶNG KHÔNG BÁN - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,62000.0,"4,9",2000.0,,2023-02-15,Ginger,G,7,G7
1085,HÀNG TẶNG KHÔNG BÁN - Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,595.0,"4,9",177.0,,2023-02-15,Ginger,G,5,G5
1086,HÀNG TẶNG KHÔNG BÁN - Bigsize Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,15000.0,5,647.0,,2023-02-15,Ginger,G,6,G6
1087,HÀNG TẶNG KHÔNG BÁN - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,26000.0,5,852.0,,2023-02-15,Ginger,G,9,G9
1088,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,385.0,930.0,4.9,312.0,,2023-02-17,Ginger,G,3,G3
1089,Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,195.0,27000.0,4.9,847.0,,2023-02-17,Ginger,G,13,G13
1090,[Mã COSCN12 giảm 8%] Xịt khoáng nghệ Hưng Yên Cocoon giúp sáng da và ngăn ngừa oxy hóa Cocoon 130ml,215.0,45000.0,4.9,16000.0,,2023-02-17,Ginger,G,23,G23
1091,[Mã COSCN12 giảm 8%] Combo sáng da chuyên sâu từ nghệ Hưng Yên Cocoon,817.0,384.0,5,138.0,,2023-02-17,Ginger,G,18,G18
1092,Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,465.0,42000.0,4.9,12000.0,,2023-02-17,Ginger,G,14,G14
1093,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,31000.0,4.9,1000.0,,2023-02-17,Ginger,G,2,G2
